attrs,values
units,""
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"[0, 0]"
level,time,dtime,id,lon,lat,forecast_reference_time_hour,scaled_vertical_displacement
0.00000000,2023-02-17 06:00:00,6,213,-2.51620007,55.90069962,6.00000000,1.00596273
0.00000000,2023-02-17 06:00:00,6,216,-4.81160021,55.68460083,6.00000000,1.11373043
0.00000000,2023-02-17 06:00:00,6,217,-0.64260000,53.62699890,6.00000000,0.98896307
0.00000000,2023-02-17 06:00:00,6,220,1.66719997,52.71260071,6.00000000,1.03365803
0.00000000,2023-02-17 06:00:00,6,222,-3.60019994,52.54940033,6.00000000,1.10039067
0.00000000,2023-02-17 06:00:00,6,223,-5.55870008,55.63779831,6.00000000,1.26994598
0.00000000,2023-02-17 06:00:00,6,224,-1.30159998,54.69319916,6.00000000,1.04248881
0.00000000,2023-02-17 06:00:00,6,225,-1.68460000,54.84700012,6.00000000,1.06448078
0.00000000,2023-02-17 06:00:00,6,226,-3.57399988,54.59460068,6.00000000,0.96066612
0.00000000,2023-02-17 06:00:00,6,228,-5.09399986,54.87549973,6.00000000,1.02241158
0.00000000,2023-02-17 06:00:00,6,229,0.10190000,53.66880035,6.00000000,1.04637074
0.00000000,2023-02-17 06:00:00,6,230,-1.93770003,53.78160095,6.00000000,1.17488658
0.00000000,2023-02-17 06:00:00,6,231,-3.48000002,57.45000076,6.00000000,1.04271221
0.00000000,2023-02-17 06:00:00,6,232,-3.03180003,53.45809937,6.00000000,0.97014254
0.00000000,2023-02-17 06:00:00,6,233,-3.87879992,52.40940094,6.00000000,1.08366048
0.00000000,2023-02-17 06:00:00,6,234,-4.40939999,53.40719986,6.00000000,1.05012250
0.00000000,2023-02-17 06:00:00,6,235,-3.68330002,54.75000000,6.00000000,1.00000000
0.00000000,2023-02-17 06:00:00,6,237,-1.68789995,53.53789902,6.00000000,1.09966397
